船舶编号,港口五位码,船舶载重吨(DWT),港口最大靠泊能力(DWT),是否可停靠
9729876,VNSGN,152000,350000,是
9729876,IDJKT,152000,400000,是
9729876,PHMNL,152000,350000,是
9729876,INMUM,152000,450000,是
9729876,INCHN,152000,300000,是
9729876,AEJEA,152000,500000,是
9729876,ESBCN,152000,350000,是
9729876,GBFXT,152000,400000,是
9729876,BEANR,152000,500000,是
9729876,FRMRS,152000,350000,是
9729876,ITNAP,152000,300000,是
9729876,USORF,152000,350000,是
9729876,USHOU,152000,500000,是
9729876,CAVAN,152000,350000,是
9729876,MXVER,152000,300000,是
9729876,BRSSZ,152000,400000,是
9729876,CLVAP,152000,350000,是
9729876,ZADUR,152000,400000,是
9877896,CNSHA,108000,500000,是
9877896,HKHKG,108000,400000,是
9877896,JPYOK,108000,350000,是
9877896,NLRTM,108000,600000,是
9877896,USNYC,108000,450000,是
9877896,CNNGB,108000,500000,是
9877896,SGSIN,108000,650000,是
9877896,DEHAM,108000,350000,是
9877896,AUMEL,108000,300000,是
9877896,FRLHR,108000,350000,是
9877896,CNTAO,108000,500000,是
9877896,ITGOA,108000,400000,是
9877896,USLGB,108000,450000,是
9877896,JPUKB,108000,350000,是
9877896,CNXMN,108000,400000,是
9877896,AUBNE,108000,300000,是
9877896,CNFOC,108000,350000,是
9877896,USSEA,108000,300000,是
9877896,CNQHD,108000,400000,是
9877896,CNDLC,108000,500000,是
9877896,CNLYG,108000,350000,是
9877896,CNBHY,108000,300000,是
9877896,CNZOS,108000,400000,是
9877896,CNTSN,108000,500000,是
9877896,CNHUI,108000,350000,是
9877896,CNZHA,108000,300000,是
9877896,CNZUH,108000,400000,是
9877896,CNJYG,108000,350000,是
9877896,CNMMI,108000,300000,是
9877896,CNCHA,108000,400000,是
9877896,CNSTG,108000,350000,是
9877896,CNYJI,108000,300000,是
9877896,CNQYI,108000,400000,是
9877896,CNSHA,108000,350000,是
9877896,CNMEZ,108000,300000,是
9877896,CNHEY,108000,400000,是
9877896,CNSWE,108000,350000,是
9877896,CNLZB,108000,500000,是
9877896,CNGZP,108000,550000,是
9877896,KRINC,108000,400000,是
9877896,KRBUS,108000,500000,是
9877896,MYTPP,108000,450000,是
9877896,THLCH,108000,400000,是
9877896,VNSGN,108000,350000,是
9877896,IDJKT,108000,400000,是
9877896,PHMNL,108000,350000,是
9877896,INMUM,108000,450000,是
9877896,INCHN,108000,300000,是
9877896,AEJEA,108000,500000,是
9877896,ESBCN,108000,350000,是
9877896,GBFXT,108000,400000,是
9877896,BEANR,108000,500000,是
9877896,FRMRS,108000,350000,是
9877896,ITNAP,108000,300000,是
9877896,USORF,108000,350000,是
9877896,USHOU,108000,500000,是
9877896,CAVAN,108000,350000,是
9877896,MXVER,108000,300000,是
9877896,BRSSZ,108000,400000,是
9877896,CLVAP,108000,350000,是
9877896,ZADUR,108000,400000,是
9761123,CNSHA,163000,500000,是
9761123,HKHKG,163000,400000,是
9761123,JPYOK,163000,350000,是
9761123,NLRTM,163000,600000,是
9761123,USNYC,163000,450000,是
9761123,CNNGB,163000,500000,是
9761123,SGSIN,163000,650000,是
9761123,DEHAM,163000,350000,是
9761123,AUMEL,163000,300000,是
9761123,FRLHR,163000,350000,是
9761123,CNTAO,163000,500000,是
9761123,ITGOA,163000,400000,是
9761123,USLGB,163000,450000,是
9761123,JPUKB,163000,350000,是
9761123,CNXMN,163000,400000,是
9761123,AUBNE,163000,300000,是
9761123,CNFOC,163000,350000,是
9761123,USSEA,163000,300000,是
9761123,CNQHD,163000,400000,是
9761123,CNDLC,163000,500000,是
9761123,CNLYG,163000,350000,是
9761123,CNBHY,163000,300000,是
9761123,CNZOS,163000,400000,是
9761123,CNTSN,163000,500000,是
9761123,CNHUI,163000,350000,是
9761123,CNZHA,163000,300000,是
9761123,CNZUH,163000,400000,是
9761123,CNJYG,163000,350000,是
9761123,CNMMI,163000,300000,是
9761123,CNCHA,163000,400000,是
9761123,CNSTG,163000,350000,是
9761123,CNYJI,163000,300000,是
9761123,CNQYI,163000,400000,是
9761123,CNSHA,163000,350000,是
9761123,CNMEZ,163000,300000,是
9761123,CNHEY,163000,400000,是
9761123,CNSWE,163000,350000,是
9761123,CNLZB,163000,500000,是
9761123,CNGZP,163000,550000,是
9761123,KRINC,163000,400000,是
9761123,KRBUS,163000,500000,是
9761123,MYTPP,163000,450000,是
9761123,THLCH,163000,400000,是
9761123,VNSGN,163000,350000,是
9761123,IDJKT,163000,400000,是
9761123,PHMNL,163000,350000,是
9761123,INMUM,163000,450000,是
9761123,INCHN,163000,300000,是
9761123,AEJEA,163000,500000,是
9761123,ESBCN,163000,350000,是
9761123,GBFXT,163000,400000,是
9761123,BEANR,163000,500000,是
9761123,FRMRS,163000,350000,是
9761123,ITNAP,163000,300000,是
9761123,USORF,163000,350000,是
9761123,USHOU,163000,500000,是
9761123,CAVAN,163000,350000,是
9761123,MXVER,163000,300000,是
9761123,BRSSZ,163000,400000,是
9761123,CLVAP,163000,350000,是
9761123,ZADUR,163000,400000,是
9851123,CNSHA,300000,500000,是
9851123,HKHKG,300000,400000,是
9851123,JPYOK,300000,350000,是
9851123,NLRTM,300000,600000,是
9851123,USNYC,300000,450000,是
9851123,CNNGB,300000,500000,是
9851123,SGSIN,300000,650000,是
9851123,DEHAM,300000,350000,是
9851123,AUMEL,300000,300000,是
9851123,FRLHR,300000,350000,是
9851123,CNTAO,300000,500000,是
9851123,ITGOA,300000,400000,是
9851123,USLGB,300000,450000,是
9851123,JPUKB,300000,350000,是
9851123,CNXMN,300000,400000,是
9851123,AUBNE,300000,300000,是
9851123,CNFOC,300000,350000,是
9851123,USSEA,300000,300000,是
9851123,CNQHD,300000,400000,是
9851123,CNDLC,300000,500000,是
9851123,CNLYG,300000,350000,是
9851123,CNBHY,300000,300000,是
9851123,CNZOS,300000,400000,是
9851123,CNTSN,300000,500000,是
9851123,CNHUI,300000,350000,是
9851123,CNZHA,300000,300000,是
9851123,CNZUH,300000,400000,是
9851123,CNJYG,300000,350000,是
9851123,CNMMI,300000,300000,是
9851123,CNCHA,300000,400000,是
9851123,CNSTG,300000,350000,是
9851123,CNYJI,300000,300000,是
9851123,CNQYI,300000,400000,是
9851123,CNSHA,300000,350000,是
9851123,CNMEZ,300000,300000,是
9851123,CNHEY,300000,400000,是
9851123,CNSWE,300000,350000,是
9851123,CNLZB,300000,500000,是
9851123,CNGZP,300000,550000,是
9851123,KRINC,300000,400000,是
9851123,KRBUS,300000,500000,是
9851123,MYTPP,300000,450000,是
9851123,THLCH,300000,400000,是
9851123,VNSGN,300000,350000,是
9851123,IDJKT,300000,400000,是
9851123,PHMNL,300000,350000,是
9851123,INMUM,300000,450000,是
9851123,INCHN,300000,300000,是
9851123,AEJEA,300000,500000,是
9851123,ESBCN,300000,350000,是
9851123,GBFXT,300000,400000,是
9851123,BEANR,300000,500000,是
9851123,FRMRS,300000,350000,是
9851123,ITNAP,300000,300000,是
9851123,USORF,300000,350000,是
9851123,USHOU,300000,500000,是
9851123,CAVAN,300000,350000,是
9851123,MXVER,300000,300000,是
9851123,BRSSZ,300000,400000,是
9851123,CLVAP,300000,350000,是
9851123,ZADUR,300000,400000,是
9781123,CNSHA,182000,500000,是
9781123,HKHKG,182000,400000,是
9781123,JPYOK,182000,350000,是
9781123,NLRTM,182000,600000,是
9781123,USNYC,182000,450000,是
9781123,CNNGB,182000,500000,是
9781123,SGSIN,182000,650000,是
9781123,DEHAM,182000,350000,是
9781123,AUMEL,182000,300000,是
9781123,FRLHR,182000,350000,是
9781123,CNTAO,182000,500000,是
9781123,ITGOA,182000,400000,是
9781123,USLGB,182000,450000,是
9781123,JPUKB,182000,350000,是
9781123,CNXMN,182000,400000,是
9781123,AUBNE,182000,300000,是
9781123,CNFOC,182000,350000,是
9781123,USSEA,182000,300000,是
9781123,CNQHD,182000,400000,是
9781123,CNDLC,182000,500000,是
9781123,CNLYG,182000,350000,是
9781123,CNBHY,182000,300000,是
9781123,CNZOS,182000,400000,是
9781123,CNTSN,182000,500000,是
9781123,CNHUI,182000,350000,是
9781123,CNZHA,182000,300000,是
9781123,CNZUH,182000,400000,是
9781123,CNJYG,182000,350000,是
9781123,CNMMI,182000,300000,是
9781123,CNCHA,182000,400000,是
9781123,CNSTG,182000,350000,是
9781123,CNYJI,182000,300000,是
9781123,CNQYI,182000,400000,是
9781123,CNSHA,182000,350000,是
9781123,CNMEZ,182000,300000,是
9781123,CNHEY,182000,400000,是
9781123,CNSWE,182000,350000,是
9781123,CNLZB,182000,500000,是
9781123,CNGZP,182000,550000,是
9781123,KRINC,182000,400000,是
9781123,KRBUS,182000,500000,是
9781123,MYTPP,182000,450000,是
9781123,THLCH,182000,400000,是
9781123,VNSGN,182000,350000,是
9781123,IDJKT,182000,400000,是
9781123,PHMNL,182000,350000,是
9781123,INMUM,182000,450000,是
9781123,INCHN,182000,300000,是
9781123,AEJEA,182000,500000,是
9781123,ESBCN,182000,350000,是
9781123,GBFXT,182000,400000,是
9781123,BEANR,182000,500000,是
9781123,FRMRS,182000,350000,是
9781123,ITNAP,182000,300000,是
9781123,USORF,182000,350000,是
9781123,USHOU,182000,500000,是
9781123,CAVAN,182000,350000,是
9781123,MXVER,182000,300000,是
9781123,BRSSZ,182000,400000,是
9781123,CLVAP,182000,350000,是
9781123,ZADUR,182000,400000,是
9891123,CNSHA,147000,500000,是
9891123,HKHKG,147000,400000,是
9891123,JPYOK,147000,350000,是
9891123,NLRTM,147000,600000,是
9891123,USNYC,147000,450000,是
9891123,CNNGB,147000,500000,是
9891123,SGSIN,147000,650000,是
9891123,DEHAM,147000,350000,是
9891123,AUMEL,147000,300000,是
9891123,FRLHR,147000,350000,是
9891123,CNTAO,147000,500000,是
9891123,ITGOA,147000,400000,是
9891123,USLGB,147000,450000,是
9891123,JPUKB,147000,350000,是
9891123,CNXMN,147000,400000,是
9891123,AUBNE,147000,300000,是
9891123,CNFOC,147000,350000,是
9891123,USSEA,147000,300000,是
9891123,CNQHD,147000,400000,是
9891123,CNDLC,147000,500000,是
9891123,CNLYG,147000,350000,是
9891123,CNBHY,147000,300000,是
9891123,CNZOS,147000,400000,是
9891123,CNTSN,147000,500000,是
9891123,CNHUI,147000,350000,是
9891123,CNZHA,147000,300000,是
9891123,CNZUH,147000,400000,是
9891123,CNJYG,147000,350000,是
9891123,CNMMI,147000,300000,是
9891123,CNCHA,147000,400000,是
9891123,CNSTG,147000,350000,是
9891123,CNYJI,147000,300000,是
9891123,CNQYI,147000,400000,是
9891123,CNSHA,147000,350000,是
9891123,CNMEZ,147000,300000,是
9891123,CNHEY,147000,400000,是
9891123,CNSWE,147000,350000,是
9891123,CNLZB,147000,500000,是
9891123,CNGZP,147000,550000,是
9891123,KRINC,147000,400000,是
9891123,KRBUS,147000,500000,是
9891123,MYTPP,147000,450000,是
9891123,THLCH,147000,400000,是
9891123,VNSGN,147000,350000,是
9891123,IDJKT,147000,400000,是
9891123,PHMNL,147000,350000,是
9891123,INMUM,147000,450000,是
9891123,INCHN,147000,300000,是
9891123,AEJEA,147000,500000,是
9891123,ESBCN,147000,350000,是
9891123,GBFXT,147000,400000,是
9891123,BEANR,147000,500000,是
9891123,FRMRS,147000,350000,是
9891123,ITNAP,147000,300000,是
9891123,USORF,147000,350000,是
9891123,USHOU,147000,500000,是
9891123,CAVAN,147000,350000,是
9891123,MXVER,147000,300000,是
9891123,BRSSZ,147000,400000,是
9891123,CLVAP,147000,350000,是
9891123,ZADUR,147000,400000,是
9751123,CNSHA,164000,500000,是
9751123,HKHKG,164000,400000,是
9751123,JPYOK,164000,350000,是
9751123,NLRTM,164000,600000,是
9751123,USNYC,164000,450000,是
9751123,CNNGB,164000,500000,是
9751123,SGSIN,164000,650000,是
9751123,DEHAM,164000,350000,是
9751123,AUMEL,164000,300000,是
9751123,FRLHR,164000,350000,是
9751123,CNTAO,164000,500000,是
9751123,ITGOA,164000,400000,是
9751123,USLGB,164000,450000,是
9751123,JPUKB,164000,350000,是
9751123,CNXMN,164000,400000,是
9751123,AUBNE,164000,300000,是
9751123,CNFOC,164000,350000,是
9751123,USSEA,164000,300000,是
9751123,CNQHD,164000,400000,是
9751123,CNDLC,164000,500000,是
9751123,CNLYG,164000,350000,是
9751123,CNBHY,164000,300000,是
9751123,CNZOS,164000,400000,是
9751123,CNTSN,164000,500000,是
9751123,CNHUI,164000,350000,是
9751123,CNZHA,164000,300000,是
9751123,CNZUH,164000,400000,是
9751123,CNJYG,164000,350000,是
9751123,CNMMI,164000,300000,是
9751123,CNCHA,164000,400000,是
9751123,CNSTG,164000,350000,是
9751123,CNYJI,164000,300000,是
9751123,CNQYI,164000,400000,是
9751123,CNSHA,164000,350000,是
9751123,CNMEZ,164000,300000,是
9751123,CNHEY,164000,400000,是
9751123,CNSWE,164000,350000,是
9751123,CNLZB,164000,500000,是
9751123,CNGZP,164000,550000,是
9751123,KRINC,164000,400000,是
9751123,KRBUS,164000,500000,是
9751123,MYTPP,164000,450000,是
9751123,THLCH,164000,400000,是
9751123,VNSGN,164000,350000,是
9751123,IDJKT,164000,400000,是
9751123,PHMNL,164000,350000,是
9751123,INMUM,164000,450000,是
9751123,INCHN,164000,300000,是
9751123,AEJEA,164000,500000,是
9751123,ESBCN,164000,350000,是
9751123,GBFXT,164000,400000,是
9751123,BEANR,164000,500000,是
9751123,FRMRS,164000,350000,是
9751123,ITNAP,164000,300000,是
9751123,USORF,164000,350000,是
9751123,USHOU,164000,500000,是
9751123,CAVAN,164000,350000,是
9751123,MXVER,164000,300000,是
9751123,BRSSZ,164000,400000,是
9751123,CLVAP,164000,350000,是
9751123,ZADUR,164000,400000,是
9811123,CNSHA,296000,500000,是
9811123,HKHKG,296000,400000,是
9811123,JPYOK,296000,350000,是
9811123,NLRTM,296000,600000,是
9811123,USNYC,296000,450000,是
9811123,CNNGB,296000,500000,是
9811123,SGSIN,296000,650000,是
9811123,DEHAM,296000,350000,是
9811123,AUMEL,296000,300000,是
9811123,FRLHR,296000,350000,是
9811123,CNTAO,296000,500000,是
9811123,ITGOA,296000,400000,是
9811123,USLGB,296000,450000,是
9811123,JPUKB,296000,350000,是
9811123,CNXMN,296000,400000,是
9811123,AUBNE,296000,300000,是
9811123,CNFOC,296000,350000,是
9811123,USSEA,296000,300000,是
9811123,CNQHD,296000,400000,是
9811123,CNDLC,296000,500000,是
9811123,CNLYG,296000,350000,是
9811123,CNBHY,296000,300000,是
9811123,CNZOS,296000,400000,是
9811123,CNTSN,296000,500000,是
9811123,CNHUI,296000,350000,是
9811123,CNZHA,296000,300000,是
9811123,CNZUH,296000,400000,是
9811123,CNJYG,296000,350000,是
9811123,CNMMI,296000,300000,是
9811123,CNCHA,296000,400000,是
9811123,CNSTG,296000,350000,是
9811123,CNYJI,296000,300000,是
9811123,CNQYI,296000,400000,是
9811123,CNSHA,296000,350000,是
9811123,CNMEZ,296000,300000,是
9811123,CNHEY,296000,400000,是
9811123,CNSWE,296000,350000,是
9811123,CNLZB,296000,500000,是
9811123,CNGZP,296000,550000,是
9811123,KRINC,296000,400000,是
9811123,KRBUS,296000,500000,是
9811123,MYTPP,296000,450000,是
9811123,THLCH,296000,400000,是
9811123,VNSGN,296000,350000,是
9811123,IDJKT,296000,400000,是
9811123,PHMNL,296000,350000,是
9811123,INMUM,296000,450000,是
9811123,INCHN,296000,300000,是
9811123,AEJEA,296000,500000,是
9811123,ESBCN,296000,350000,是
9811123,GBFXT,296000,400000,是
9811123,BEANR,296000,500000,是
9811123,FRMRS,296000,350000,是
9811123,ITNAP,296000,300000,是
9811123,USORF,296000,350000,是
9811123,USHOU,296000,500000,是
9811123,CAVAN,296000,350000,是
9811123,MXVER,296000,300000,是
9811123,BRSSZ,296000,400000,是
9811123,CLVAP,296000,350000,是
9811123,ZADUR,296000,400000,是
9721123,CNSHA,150000,500000,是
9721123,HKHKG,150000,400000,是
9721123,JPYOK,150000,350000,是
9721123,NLRTM,150000,600000,是
9721123,USNYC,150000,450000,是
9721123,CNNGB,150000,500000,是
9721123,SGSIN,150000,650000,是
9721123,DEHAM,150000,350000,是
9721123,AUMEL,150000,300000,是
9721123,FRLHR,150000,350000,是
9721123,CNTAO,150000,500000,是
9721123,ITGOA,150000,400000,是
9721123,USLGB,150000,450000,是
9721123,JPUKB,150000,350000,是
9721123,CNXMN,150000,400000,是
9721123,AUBNE,150000,300000,是
9721123,CNFOC,150000,350000,是
9721123,USSEA,150000,300000,是
9721123,CNQHD,150000,400000,是
9721123,CNDLC,150000,500000,是
9721123,CNLYG,150000,350000,是
9721123,CNBHY,150000,300000,是
9721123,CNZOS,150000,400000,是
9721123,CNTSN,150000,500000,是
9721123,CNHUI,150000,350000,是
9721123,CNZHA,150000,300000,是
9721123,CNZUH,150000,400000,是
9721123,CNJYG,150000,350000,是
9721123,CNMMI,150000,300000,是
9721123,CNCHA,150000,400000,是
9721123,CNSTG,150000,350000,是
9721123,CNYJI,150000,300000,是
9721123,CNQYI,150000,400000,是
9721123,CNSHA,150000,350000,是
9721123,CNMEZ,150000,300000,是
9721123,CNHEY,150000,400000,是
9721123,CNSWE,150000,350000,是
9721123,CNLZB,150000,500000,是
9721123,CNGZP,150000,550000,是
9721123,KRINC,150000,400000,是
9721123,KRBUS,150000,500000,是
9721123,MYTPP,150000,450000,是
9721123,THLCH,150000,400000,是
9721123,VNSGN,150000,350000,是
9721123,IDJKT,150000,400000,是
9721123,PHMNL,150000,350000,是
9721123,INMUM,150000,450000,是
9721123,INCHN,150000,300000,是
9721123,AEJEA,150000,500000,是
9721123,ESBCN,150000,350000,是
9721123,GBFXT,150000,400000,是
9721123,BEANR,150000,500000,是
9721123,FRMRS,150000,350000,是
9721123,ITNAP,150000,300000,是
9721123,USORF,150000,350000,是
9721123,USHOU,150000,500000,是
9721123,CAVAN,150000,350000,是
9721123,MXVER,150000,300000,是
9721123,BRSSZ,150000,400000,是
9721123,CLVAP,150000,350000,是
9721123,ZADUR,150000,400000,是
9871123,CNSHA,119000,500000,是
9871123,HKHKG,119000,400000,是
9871123,JPYOK,119000,350000,是
9871123,NLRTM,119000,600000,是
9871123,USNYC,119000,450000,是
9871123,CNNGB,119000,500000,是
9871123,SGSIN,119000,650000,是
9871123,DEHAM,119000,350000,是
9871123,AUMEL,119000,300000,是
9871123,FRLHR,119000,350000,是
9871123,CNTAO,119000,500000,是
9871123,ITGOA,119000,400000,是
9871123,USLGB,119000,450000,是
9871123,JPUKB,119000,350000,是
9871123,CNXMN,119000,400000,是
9871123,AUBNE,119000,300000,是
9871123,CNFOC,119000,350000,是
9871123,USSEA,119000,300000,是
9871123,CNQHD,119000,400000,是
9871123,CNDLC,119000,500000,是
9871123,CNLYG,119000,350000,是
9871123,CNBHY,119000,300000,是
9871123,CNZOS,119000,400000,是
9871123,CNTSN,119000,500000,是
9871123,CNHUI,119000,350000,是
9871123,CNZHA,119000,300000,是
9871123,CNZUH,119000,400000,是
9871123,CNJYG,119000,350000,是
9871123,CNMMI,119000,300000,是
9871123,CNCHA,119000,400000,是
9871123,CNSTG,119000,350000,是
9871123,CNYJI,119000,300000,是
9871123,CNQYI,119000,400000,是
9871123,CNSHA,119000,350000,是
9871123,CNMEZ,119000,300000,是
9871123,CNHEY,119000,400000,是
9871123,CNSWE,119000,350000,是
9871123,CNLZB,119000,500000,是
9871123,CNGZP,119000,550000,是
9871123,KRINC,119000,400000,是
9871123,KRBUS,119000,500000,是
9871123,MYTPP,119000,450000,是
9871123,THLCH,119000,400000,是
9871123,VNSGN,119000,350000,是
9871123,IDJKT,119000,400000,是
9871123,PHMNL,119000,350000,是
9871123,INMUM,119000,450000,是
9871123,INCHN,119000,300000,是
9871123,AEJEA,119000,500000,是
9871123,ESBCN,119000,350000,是
9871123,GBFXT,119000,400000,是
9871123,BEANR,119000,500000,是
9871123,FRMRS,119000,350000,是
9871123,ITNAP,119000,300000,是
9871123,USORF,119000,350000,是
9871123,USHOU,119000,500000,是
9871123,CAVAN,119000,350000,是
9871123,MXVER,119000,300000,是
9871123,BRSSZ,119000,400000,是
9871123,CLVAP,119000,350000,是
9871123,ZADUR,119000,400000,是
9762123,CNSHA,152000,500000,是
9762123,HKHKG,152000,400000,是
9762123,JPYOK,152000,350000,是
9762123,NLRTM,152000,600000,是
9762123,USNYC,152000,450000,是
9762123,CNNGB,152000,500000,是
9762123,SGSIN,152000,650000,是
9762123,DEHAM,152000,350000,是
9762123,AUMEL,152000,300000,是
9762123,FRLHR,152000,350000,是
9762123,CNTAO,152000,500000,是
9762123,ITGOA,152000,400000,是
9762123,USLGB,152000,450000,是
9762123,JPUKB,152000,350000,是
9762123,CNXMN,152000,400000,是
